MEDIA_CN;MEDIA_CH;MEDIA_LP;MEDIA_MT;MEDIA_RED;TIPO;INSE
516.72;587.4;532.2;528.87;581.43;1;2
461.72;550.1;504.01;453.63;544.29;2;1
524.56;612.86;542.92;562.62;621.67;1;2
461.86;540.37;495.04;459.64;505.90;2;1
546.91;597.75;571.44;549.68;650.59;1;2
463.44;542.44;501.6;468.24;497.78;2;1
549.56;612.45;547.93;562.63;676.52;1;2
561.33;609.83;557.61;631.09;675.71;1;2
554.32;600.57;569.62;577.12;662.24;1;2
528.54;580.08;513.9;524.07;616.92;1;2
504.16;586.29;538.13;514.49;629.60;2;1
446.83;526.6;467.32;423.45;486.93;2;1
447.13;544.51;500.06;446.16;491.76;2;1
546.59;613.45;559.54;561.64;660.69;1;2
508.65;602.72;543.08;570.24;572.94;1;2
502.44;564.03;521.48;527.32;570.55;1;1
537.8;610.7;566.89;551.27;656.77;1;2
525.29;618.09;563.21;554.49;564.29;1;2
551.77;606.58;568.42;555.36;660.00;1;2
526.67;602.55;556.24;549.32;572.09;2;1
545.53;586.88;533.71;598.23;621.54;1;2
510.46;571.62;530.03;536.93;570.77;1;2
455.83;542.64;504.04;436.73;543.33;2;1
471.42;552.76;502.9;442.97;515.08;2;1
469.17;533.2;487.74;434.87;540.87;2;1
558.76;622.12;570.85;609.72;616.00;1;2
467.56;546.78;504.23;469.67;543.33;1;2
477.52;569.04;522.82;469.29;528.66;2;2
498.77;578.26;524.05;529.29;554.52;1;2
526.14;596.46;554.07;554.02;580.00;1;2
561.88;623.28;583.01;583.7;609.33;1;2
553.18;620.61;576.31;563.81;668.20;1;2
538.55;598.52;557.41;539.65;668.18;1;2
570.34;626.83;579.54;611.33;636.15;1;2
504.69;592.39;525.85;529.81;605.71;1;2
565.03;628.57;569.53;632.96;673.07;2;1
473.81;556.46;522.51;473.93;537.33;1;2
497.93;569.51;522.94;480.39;579.69;2;2
459.54;545.38;505.4;456.07;520.54;2;1
443.77;515.31;479.49;433.87;514.78;2;1
512.14;601.39;571.99;536.71;570.53;1;1
472.6;555.72;505.77;472.45;522.19;2;2
543.88;606.28;585.18;519.51;585.83;1;2
558.68;644.03;582.76;593.6;698.75;1;2
475.56;570.36;521.8;474.9;547.69;2;1
459.3;526.5;474.87;480.11;502.14;2;1
486.46;568.65;517.23;515.27;581.49;2;2
560.29;612.94;566.61;587.24;627.06;1;2
480.04;543.79;487.96;477.63;560.82;2;1
584.81;629.03;571.31;602.13;745.00;1;2
545.27;611.65;539.91;573.13;652.90;1;2
463.84;531.72;495.82;459.13;520.82;2;1
468.55;570.1;511.14;466;542.29;2;1
452.78;558.64;533.2;452.14;531.61;2;1
467.77;552.19;508.86;483.43;542.00;1;1
524.46;616.86;583.45;558.44;689.47;1;2
492.93;580.42;546.75;513.49;542.00;2;1
455.15;551.18;494.7;460.74;511.25;2;1
463.68;550.76;496.46;461.05;507.84;2;1
458.78;526.51;466.98;429.36;470.00;2;1
508.87;574.44;520.98;519.12;560.00;1;1
574.25;616.8;565.82;573.33;680.77;1;2
551.98;603.51;551.33;545.85;583.75;1;2
500.32;567.47;511.75;513.02;536.00;1;2
475.92;548.81;521.73;476.26;526.84;2;2
467.68;542.84;487.14;461.43;496.14;2;1
615.22;634.91;588.79;647.48;702.60;1;2
469.18;544.16;508.92;469.43;525.54;2;1
504.9;587.35;544.76;549.7;577.24;1;2
500.8;580.65;533.71;527.18;535.22;1;2
585.16;643.25;601.27;606.94;687.14;1;2
530.33;587.85;549.97;532.85;607.93;1;2
544.83;612.79;567.62;580.28;666.67;1;2
529.76;607.4;555.49;576.05;721.54;1;2
481;558.47;508.39;495.6;557.78;2;1
511.86;599.61;553.48;527.48;607.83;1;1
485.27;551.33;527.82;473.85;529.12;2;1
535.06;615.97;564.05;547.85;639.83;2;2
446.42;544.05;488.62;445.88;506.92;2;1
447.61;524.74;470.47;416.65;440.83;2;1
484.18;555.56;508.26;521.27;534.04;2;1
524.87;580.96;519.62;508.49;674.44;1;1
567.37;619.83;576.62;594.96;636.97;1;2
521.41;589.98;569.59;577.53;621.00;1;2
600.59;633.99;585.61;638.45;643.53;1;2
502.72;556.02;516.91;494.61;536.76;2;1
457.92;542.07;492.92;458.48;492.33;2;1
500.72;583.37;546.15;529.1;571.18;1;2
508.63;584.85;537.37;507.16;572.23;1;2
476.02;554.76;515.45;470.34;503.57;2;2
495.65;599.6;553.4;494;583.81;1;2
573.12;615.51;575.75;618.83;647.62;1;2
609.97;638.7;607.7;615.44;666.47;1;2
493.01;557.98;513.24;512.66;542.22;1;2
512.11;591.92;545.84;510.34;576.18;1;2
560.03;614.38;563.87;590.94;632.90;1;2
582.18;637.8;583.1;652.1;664.68;1;2
563.66;607.55;541.36;592.89;564.29;1;2
554.95;610.54;564.15;612.94;644.00;1;2
532.09;607.57;558.71;564.87;608.89;1;2
508.4;572.55;543.52;486.91;541.00;1;2
577.52;623.75;566.65;627.2;633.91;1;2
614.57;655.11;605.38;674.66;738.18;1;2
504.42;589.77;548.89;544.66;602.50;1;2
537.37;617.18;559.74;562.96;579.80;2;2
481.38;562.47;523.84;486.31;553.40;2;1
532.07;612.31;567.8;576.47;597.04;1;2
625.05;664.4;611.21;716.56;689.96;1;2
548.26;612.14;566.41;559.67;548.00;1;2
537.37;612.92;556.81;564.96;595.38;1;2
619.33;651.33;606.89;666.08;677.02;1;2
485.9;570.04;529.74;518.91;552.73;1;2
537.2;606.93;560.27;547.28;582.61;1;2
534.72;601.71;556.51;574.07;584.35;1;2
592.76;642.06;604.58;639.39;711.20;1;2
572.58;649.14;595.43;636.25;665.97;2;2
465.37;542.12;506.6;449.1;517.29;2;1
601.92;640.58;586.43;672.97;676.33;1;2
484.14;549.4;513.82;473.44;504.12;1;1
465.32;541.5;508.62;472.53;544.32;2;1
452.23;540.6;495.25;422.44;478.33;2;1
464.5;553.33;509.53;464.24;521.45;2;2
484.82;562.53;525.92;482.89;542.75;2;2
476.53;556;513.41;472.3;531.16;2;2
461.79;542.16;512.59;463.61;504.42;2;1
487.02;568.78;528.51;473.62;519.77;2;1
463.04;544.34;497.98;469.84;539.39;2;1
464.57;555.7;521.63;459.43;527.32;2;1
473.84;532.47;492.31;487.05;498.96;2;1
608.51;636.88;582.33;690.71;705.26;1;2
444.2;507.09;463.66;425.89;478.69;2;1
536.38;619.7;535.58;569.46;563.08;1;2
473.18;560.07;500.56;452.21;517.65;2;1
459.18;549.61;493.97;473.99;479.31;2;1
551.43;621.76;579.04;549.56;677.50;1;2
472.4;551.55;496.31;448.72;513.85;2;1
474.86;563.73;516.89;468.65;532.09;2;1
482.23;569.21;510.28;500.86;545.38;2;1
556.45;602.92;544.75;570.58;669.41;1;2
529.08;596.17;548.33;544.58;579.43;1;2
497.18;576.84;527.45;513.47;620.00;1;1
517.13;605.44;561.4;522.79;582.33;2;1
458.35;533.04;487.62;431.59;497.61;2;1
497.63;532.31;475.91;463.85;512.00;2;1
533.28;593.85;547.49;582.4;560.00;1;2
554.83;603.85;563.67;578.79;654.17;1;2
566.7;611.28;569.21;610.06;646.92;1;2
502.4;585.17;545.57;535.38;563.81;2;1
533.5;608.81;547.89;525.23;583.48;1;2
509.78;562.27;528.19;509.13;521.43;1;2
451.53;536.61;484.52;452.86;505.00;2;1
460.84;537.53;487.05;439.26;495.29;2;1
464.91;533.22;507.07;452.53;543.48;2;1
554.6;608.45;553.5;562.82;661.90;1;2
566.68;619.2;587.17;584.9;652.34;1;2
525.95;591.15;563.05;538.84;613.85;1;2
474.41;586.47;528.62;490.3;622.35;1;1
497.98;567.56;511.25;475.44;561.05;1;1
528.34;591.6;549.61;558.64;575.00;1;2
551.73;635.36;585.59;640.79;692.50;1;2
486.3;564.73;500.16;481.38;504.00;1;2
533.26;601.15;560.81;553.86;619.39;1;2
494.31;558.91;533.01;540.35;561.67;1;1
515.67;563.95;535.74;497.04;521.82;1;2
604.29;654.97;600.07;627.64;696.55;1;2
481.65;549.88;508.6;477.83;524.91;2;1
590.15;634.98;585.15;595.86;697.50;1;2
558.33;620.17;562.47;576.81;697.14;1;2
573.85;637.98;590.29;669.67;661.99;2;2
550.51;623.63;581.31;582;615.84;2;2
477.55;547.96;511.39;472.92;527.55;2;1
489.42;579.92;539.82;518.53;562.24;2;2
462.04;537.96;499.18;461.76;502.34;2;2
514.08;606.48;562.48;487.12;543.64;1;2
468.12;529.81;495.44;456.92;476.00;2;1
465.04;546.13;501.25;460.63;510.93;2;1
478.37;552.96;508.11;444.56;527.73;2;1
483.48;573.37;513.63;491.08;551.63;2;1
499.52;556.95;514.73;468.95;574.17;1;2
576.06;622.56;577.98;624.36;685.00;1;2
529.24;594.76;548.14;536.34;624.25;1;2
520.47;604.04;559.63;508.66;633.80;2;1
564.32;613.9;593.32;566.76;682.35;1;2
464.6;547.83;497.44;444.22;516.72;2;1
466.06;535.54;494.83;458.9;500.82;2;1
462.85;531.44;490.05;439.84;531.06;2;1
462.1;534.2;487.28;442.96;510.79;2;1
509.47;584.31;526.65;521.09;518.10;1;1
526.07;562.59;539.11;504.57;607.69;1;2
513.95;587.51;532.81;488.27;630.91;1;2
529.35;586.59;553.07;547.84;652.50;1;2
578.26;626.02;582.46;605.58;715.85;1;2
576.88;627.98;568.03;606.89;699.38;2;2
494.41;574.99;530.6;483.69;570.77;2;1
526.03;609.83;557.45;514.9;679.41;1;2
462.63;544.28;506.44;492.96;563.33;2;1
444.15;524.24;493.87;433.25;510.00;2;1
476.16;524.96;475.64;484.82;515.71;2;1
455.33;540.36;495.32;457.38;506.50;2;1
460.29;539.64;480.01;456.32;493.00;2;1
462;565.7;465.23;438.67;491.43;2;1
444.5;548.64;488.58;449.19;497.69;2;1
476.56;555.46;503.68;479.61;503.87;2;1
467.23;536.6;487.91;462.69;507.37;2;1
453.83;514.2;479.7;442.57;451.00;2;1
463.69;543.6;500.44;472.47;493.95;2;1
487.63;535.66;497.1;467.86;512.59;2;1
579.25;612.22;582.87;645.44;568.33;1;2
517.88;603.67;554.52;517.08;613.33;2;1
479.79;556.24;519;465.54;531.91;2;1
455.36;550.86;502.19;445.58;525.19;2;1
436.04;502.26;442.2;389;474.55;2;1
502.58;594.38;549.3;553.99;616.36;1;2
529.52;611.33;560.96;515.39;598.33;1;2
553.21;609.19;570.31;548.79;602.00;1;2
465.09;550.75;505.45;439.35;507.33;2;1
467.88;523.53;474.7;472.72;505.38;2;1
446.59;527.97;466.17;440.19;428.89;2;1
527.74;587.29;511.37;538.21;654.55;1;2
445.31;508.14;483.82;432.08;460.00;2;1
452.46;540.71;495.1;437.6;516.84;2;1
520.75;598.15;539.13;520.56;548.57;2;1
535.25;624.08;570.13;575.24;677.64;2;2
540.04;609.47;552.54;557.53;609.45;1;1
459.04;553.3;501.79;447.29;540.54;2;1
455.24;535.62;495.44;438.48;509.13;2;1
465.32;521.86;491.62;438.04;488.19;2;1
498.06;565.67;519.82;480.35;549.24;1;1
513.03;577.83;522.84;480.87;562.61;2;2
581.93;632.64;585.18;600.6;750.54;1;2
538.64;598.19;552.26;528.58;639.33;1;2
534.44;607.8;567.9;569.15;655.56;1;2
603.67;654.3;598.02;625.05;774.29;1;2
520.25;585.53;535.36;539.48;626.00;1;1
552.76;616.01;561.86;596.46;627.69;1;2
530.72;594.97;553.89;538.45;604.79;1;2
605.06;624.41;583.79;616.68;701.03;1;2
485.72;571.63;527.84;495.55;562.42;2;1
464.56;540.7;494.8;458.23;529.70;2;1
444.44;519.55;485.38;437.59;564.62;2;1
448.1;535.52;494.02;437.04;529.86;2;1
453.16;525.17;471.51;446.48;473.42;2;1
573.61;619.66;576.24;647.24;697.14;1;2
602.93;638.16;585.99;595.62;736.77;1;2
533.16;578.08;540.4;500.27;586.15;1;2
485.89;550.75;509.13;458.83;576.55;2;1
477.04;546.32;514.24;487.71;521.69;2;1
552.88;615.56;577.54;568.96;656.84;1;2
489.46;561.29;525.61;480.91;571.01;2;1
512.25;574.36;537.88;537.86;566.43;1;1
537.3;604.64;557.56;578.06;601.62;2;2
512.94;570.94;505.89;470.99;544.00;1;2
483.85;559.32;512.03;483.45;552.73;1;1
474.86;572.26;530.85;499.73;567.50;1;2
544.03;606.37;573.01;573.75;585.61;1;2
460.05;547.07;515.76;467.21;533.51;2;2
465.22;546.57;498.99;457.24;529.30;2;1
494.59;583.64;546.04;510.97;542.29;1;2
556.11;619.81;585.12;580.36;660.00;1;2
472.17;540.47;506.49;467.89;556.00;1;2
505.14;580.65;546.2;524.68;550.27;1;2
507.58;599.62;550.44;568.61;648.95;1;2
441.56;520.86;473.42;441.24;500.00;2;1
525.72;609.09;562.83;543.89;622.59;1;2
507.68;601.29;556.19;534.72;575.88;1;2
499.33;557.41;524.14;499.51;503.08;1;2
545.49;621.93;580.39;558.57;673.83;1;2
470.13;543.91;513.61;453.02;507.83;2;1
472.21;540.9;504.99;458.56;500.16;2;1
466.63;540.35;509.27;469.43;498.10;2;2
463.42;544.92;506.53;459.35;513.49;2;1
470.68;552.9;509.82;448.66;525.58;2;1
478.34;544.32;497.31;438.66;515.83;2;1
455.59;539.55;486.37;450.26;522.86;2;1
470.04;525.22;484.58;444.45;489.63;2;1
457.59;546.55;485.42;464.68;510.43;2;1
443.87;534.84;492.84;446.45;535.00;2;1
471.23;555.81;478.94;432.18;511.25;2;1
464.8;525.64;480.37;446.68;517.87;2;1
471.59;545.6;503.54;445.51;505.00;2;1
497.82;591.38;541.55;477.72;547.62;1;1
561.83;629.03;582.26;587.83;669.70;1;2
459.66;529.95;487.08;443.58;493.00;2;1
432.42;517.97;452.56;407.72;470.40;2;1
467.78;542.88;492.72;442.79;498.28;2;1
462.24;518.93;473;451.2;516.00;2;1
485.8;533.06;500.96;450.57;507.78;2;1
523.11;585.88;536.22;506.59;601.33;1;2
545.46;610.11;547.29;583.13;632.08;1;2
489;561.02;504.04;492.38;519.83;2;1
492.56;566.36;526.88;482.13;562.77;2;1
470.38;553.7;500.15;458.86;495.09;2;1
547.82;627.27;568.74;599.84;621.43;1;2
512.65;591.52;547.09;487.45;649.41;1;1
560.1;626.07;557.55;617.08;670.00;1;2
433.72;518.87;497.03;428.53;532.73;2;1
534.04;598.2;558.78;529.05;670.91;1;1
589.08;625.01;571.47;637.18;721.82;1;2
456.64;506.2;472.9;423.99;502.61;2;1
519.07;583.73;540.51;524.84;578.09;2;1
477.11;557.2;513.5;471;542.26;2;1
567.46;633.57;586;607.56;673.60;1;2
549.48;641.73;601.84;570.19;592.86;1;2
469.85;564.9;505.15;505.08;569.23;1;2
556.29;611.74;560.47;618.36;606.34;1;2
507.28;588.96;554.87;567.51;584.44;1;2
652.47;685.18;632.47;793.29;795.60;1;2
553.98;586.45;537.73;608.51;604.78;1;2
537.76;608.6;556.26;573.11;616.36;1;2
536.18;596.95;555.62;583.03;621.43;1;2
516.33;545.63;550.24;564.01;584.00;1;2
455.04;545.09;529.76;478.16;532.73;1;2
559.02;624.74;585.11;603.51;662.11;1;2
532.56;595.41;556;601.13;634.55;1;2
504.84;569.11;539.62;491.11;565.38;1;2
539.97;596.18;566.17;588.41;598.67;1;2
511.33;573.93;536.59;496.9;606.14;1;2
542.8;612.21;572.2;592.44;699.17;1;2
533.38;585.43;550.87;515.21;590.00;1;2
501.26;586.22;525.17;532.86;600.53;1;2
520.15;600.78;549.76;530.49;690.34;1;2
446.73;548;502.78;439.6;534.87;2;1
457.59;535.72;502.78;459.56;518.92;2;1
492.32;564.27;513.7;509.78;588.13;1;2
570.44;641.2;596.11;631.82;673.51;2;2
470.04;544.28;518.07;492.21;541.05;2;1
457.95;532.62;503.65;447.09;510.36;2;1
459.93;544.51;520.93;478.58;523.31;2;2
453.73;529.43;488.75;434.23;485.56;2;1
477.85;559.15;510.97;465.12;555.91;2;1
471.95;552.54;516.56;466.11;513.85;2;1
546.9;608.15;555.6;553.34;634.67;1;2
500.55;569.52;532.93;514.71;572.38;1;2
651.43;673.28;595.61;698.98;725.56;1;2
572.77;627.96;575.78;615.54;705.16;1;2
513.06;571.85;519.19;531.13;570.77;1;2
532.38;614.31;561.6;563.78;620.29;2;1
538.19;619.47;570.53;562.32;614.74;1;2
578.36;639.25;582.14;602.19;672.70;1;2
465.75;553.5;523.18;463.99;528.78;2;1
513.66;589.18;547.41;516.73;578.83;2;2
465.44;547.63;493.67;455.63;495.58;2;1
569.43;628.38;574.87;580.18;618.67;1;2
454.88;543.03;493.59;423.77;517.07;2;1
534.92;606.31;562.66;518.5;618.00;1;2
568.27;636.6;578.13;601.65;714.19;1;2
585.49;640.56;583.53;625;705.22;1;2
526.6;609.24;560.8;573.66;578.06;2;2
491.68;566.46;532.16;488.68;509.17;2;2
454.19;520.26;465.36;420.71;506.00;2;1
500.31;589.13;565.81;527.57;601.33;1;2
563.21;642.92;594.18;586.15;624.24;2;1
481.83;567.45;519.68;476.04;535.69;2;1
548.23;609.66;554.72;534.29;662.50;1;2
538.49;578.81;543.05;545.76;629.36;1;1
502.46;575.77;528.63;494.54;527.57;2;1
546.56;606.4;561.98;587.17;647.32;1;2
469.27;544.59;500.42;461.61;534.17;2;1
536.41;591.34;535.65;557.58;600.00;1;2
485.04;554;508.85;475.89;514.80;2;1
472.48;548.59;493.24;450.63;486.45;2;1
460.6;529.8;492.7;444.85;499.08;2;1
503.1;590.99;540.25;532.74;585.65;2;1
623.41;651.76;609.01;643.76;631.43;1;2
477.59;553.5;495.22;473.72;510.45;2;1
523;557.05;522.12;524.45;575.00;1;2
468.74;553.97;502.75;463.57;553.03;2;1
453.11;522.84;473.4;448.69;471.90;2;1
487.14;554.98;478.11;488.05;518.46;2;1
466.81;546.39;497.34;462.42;505.10;2;1
455.98;511.92;465.89;406.85;516.92;2;1
468.71;540.34;490.68;447.35;504.35;2;1
536.69;594.06;530.29;530.34;643.64;1;2
459.9;527.2;474.66;470.96;494.14;2;1
464.65;568.45;520.1;486.65;544.76;2;1
539.97;628.01;552.71;579.39;628.00;1;1
564.47;605.02;558.08;600.58;695.00;1;2
468.99;543.05;476.39;439.09;460.00;2;1
487.01;578.99;537.25;516.46;528.24;1;1
494.35;569.37;537.09;492.55;591.05;1;2
485.58;576.86;540.43;491.45;587.02;2;1
471.18;532;491.78;456.48;496.45;2;1
465.43;544.75;502.98;450.38;507.76;2;1
571.8;627.13;580.96;574.97;744.17;1;2
522.3;606.02;555.28;521.12;648.00;1;2
543.09;601.69;557.86;552.74;632.54;2;1
450.56;512.88;476.62;427.56;486.15;2;1
465.73;538.23;475.36;429.89;459.51;2;1
467.81;541.03;491.35;471.92;502.16;2;1
470.31;518.86;473.96;449.23;485.71;2;1
457.55;523.06;482.19;471.17;516.67;2;1
480.87;544.87;511.38;489.66;544.00;1;2
474.56;546.72;500.27;462.45;504.48;2;1
550.44;608.7;540.03;554.79;633.79;1;2
455.52;508.63;488.06;477.76;533.85;2;1
517.67;597;555.11;519.51;596.62;2;1
458.58;534.08;492.33;436.01;513.13;2;1
482.29;541.01;485.95;475.35;523.87;2;1
558.04;612.14;571.57;589.66;662.35;1;2
490.52;590.91;525.25;507.33;578.00;1;2
518.61;581.58;540.59;504.87;593.75;1;2
576.14;620.42;579.28;594.77;726.86;1;2
506.05;583.02;539.96;518.45;623.83;2;1
500.63;569.87;551.76;485.49;596.84;1;2
550.14;618.34;571.1;601.28;634.21;1;2
524.42;611.96;593.63;595.99;642.00;1;2
482.36;565.65;534.13;451.97;557.71;1;1
516.33;604.17;549.57;525.21;608.49;1;2
485.7;559.68;512.87;486.81;527.97;1;1
547.63;614.42;576.26;559.07;646.90;1;2
495.04;575.99;549.92;492.67;516.25;1;2
653.81;670.01;623.69;667.16;767.14;1;2
521.72;594.29;547.41;521.17;581.07;1;2
474.15;541.99;504.68;451.97;521.33;1;2
502.51;597.48;553.49;454.28;556.36;1;2
513.83;580.47;564.78;531.22;597.00;1;2
662.33;665.65;611.5;726.84;741.79;1;2
501.13;585.17;556.68;497.98;574.12;1;2
526.81;609.38;579.02;555.21;632.23;2;2
504.48;574.69;538.74;514.78;589.09;1;1
531.28;613.08;559.53;586.73;591.67;1;2
546.57;585.18;547.22;504.21;598.33;1;2
588.59;636.12;592.23;620.54;691.51;1;2
526.76;599.47;550.67;508.39;583.44;1;2
458.35;536.24;495.23;447.41;518.00;2;1
553.88;630.52;590.84;545.31;662.50;1;2
522.13;579.36;560.85;531.08;572.00;1;2
485.67;573.35;561.26;493.48;585.17;1;2
522.56;598;553.77;528.6;575.10;1;2
514.07;603.07;559.33;530.83;609.30;1;2
538.05;614.97;566.6;569.87;613.90;1;2
539.52;607.75;563.92;549.29;621.43;1;2
465.95;541.1;512.88;454.3;543.95;2;1
477.72;570.9;527.34;469.99;561.67;1;2
494.32;586.69;545.9;491.46;562.81;1;2
567.33;634.78;567.35;558.94;599.35;1;2
470.37;544.05;509.06;460.49;499.85;2;1
503.39;597.4;551.18;487.31;605.79;2;1
463.95;538.86;506.24;449.99;510.00;2;1
459.46;540.29;505.99;441.51;512.78;2;1
451.78;520.97;479.66;436.23;491.30;2;1
455.17;537.88;498.75;427.4;504.44;2;1
459.54;551.99;515.86;450.24;515.18;2;1
448.51;535.08;488.08;445.97;512.56;2;1
460.49;537.3;493.8;442.87;508.35;2;1
452.76;538.45;505.2;450.34;516.78;2;1
466;547.39;509.12;447.82;526.93;2;1
465.68;519.36;477.28;442.88;497.60;2;1
518.67;588.54;536.35;528.31;598.67;1;1
523.72;590.39;541.82;543.32;611.00;2;1
579.6;649.68;599.09;624.63;666.67;1;2
591.99;633.7;591.54;656.92;678.62;1;2
551.35;600.59;559.89;509.59;672.50;1;2
586.84;634.81;594.71;691.56;692.73;1;2
533.44;610.08;552.8;568.3;592.14;1;1
526.75;614.33;567.56;542.43;616.61;2;1
469.13;541.76;494.22;447.6;515.61;2;1
549.96;637.17;571.77;555.66;629.47;1;2
519.57;606.02;564.49;560.6;582.86;1;2
459.51;539.51;498.18;453.06;512.14;2;1
461.68;551.87;484.69;458.6;512.59;2;1
468.53;539.96;496.76;434.09;512.31;2;1
467.64;557.82;507;476.74;558.10;2;1
453.88;524.83;489.59;452.8;498.13;2;1
562.88;620.83;573.76;554.72;730.00;1;2
453.51;514.95;466.63;425.41;485.09;2;1
530.92;602.29;545.68;539.38;684.71;1;2
526.58;611.54;568.3;527.48;653.68;2;1
525.29;589.41;543.08;532.59;614.67;1;2
455.96;518.26;478.73;429.16;492.00;2;1
462.56;536.64;488.21;440.09;512.86;2;1
464.5;545.59;485.32;450.65;491.89;2;1
521.65;609.37;566;528.71;576.36;1;2
482;543.2;511.48;510.74;572.80;1;1
500.55;587.02;536.32;512.45;511.54;1;1
507.15;602.29;551.71;501.07;553.79;2;1
476.08;554.25;504.68;481.84;537.74;2;1
470.07;541.83;501.76;455.56;488.96;2;1
468.83;549.78;518.74;459.94;501.33;2;1
599.15;655.01;585.39;617.16;726.00;1;2
453.41;511.33;472.36;460.95;484.04;2;1
457.26;525.87;478.52;462.71;514.36;2;1
473.89;566.18;513.58;434.88;537.65;2;1
501.94;585.62;521.08;527.12;558.00;1;2
522.28;570.24;534.1;542.05;503.53;1;2
461.38;548.36;501.45;480.45;568.00;2;1
479.52;562.19;505.48;460.88;528.40;1;2
486.97;573.19;525.99;475.55;602.67;1;2
522.06;588.17;540.71;500.83;575.00;1;2
591.25;639.18;589.99;630.36;654.29;2;2
511.64;594.16;539.39;541.45;563.94;2;2
477.18;564.1;514.17;471.5;535.92;2;1
576.38;638.93;582.61;620.15;655.09;1;2
459.4;538.99;487.51;444.47;473.33;2;1
469.79;536.02;491.74;446.33;502.76;2;1
567.22;610.15;565.91;613.36;650.30;1;2
544.37;609.42;561.3;577.3;621.22;1;2
451.64;510.56;454.03;435.06;497.45;2;1
525.78;580.11;544.19;494.63;533.85;1;2
425.84;481.4;471.58;431.69;456.00;2;1
471.82;543.29;493.99;447.74;478.40;2;1
469.36;553.59;478.56;477.75;513.06;2;1
457.86;569;500.02;486.41;476.00;2;1
458.13;534.78;475.14;429.47;497.07;2;1
533.52;618.98;575.26;536.29;612.00;1;2
510.19;584.75;535.69;504.19;546.29;1;2
466.5;536.44;498.24;468.05;511.79;2;1
454.91;518.65;458.94;433.55;442.11;2;2
547.8;608.45;562.22;583.83;643.43;1;2
484.67;558.08;525.29;505;547.14;1;1
484.17;567.2;497.86;439.29;481.82;2;1
556.04;614.03;567.23;603.39;635.92;1;2
471.23;546.69;495.77;449.19;477.14;2;1
498.96;576.91;526.16;510.71;550.91;1;2
479.54;568.77;520.54;464.55;559.05;2;1
475.6;562.87;516.97;459.74;554.06;2;1
455.59;523.99;476.1;452;465.56;2;1
556.83;615.44;561.29;560.03;619.46;1;2
438.02;509.12;481.74;441.03;447.78;2;1
489.19;545.41;503.63;455.21;503.33;1;1
476.37;568.52;513.53;460.01;520.56;2;1
516.16;615.4;564.25;607.61;612.00;1;2
510.31;560.22;506.65;488.34;521.67;1;1
472.64;551.07;501.05;472.91;502.42;2;1
586.37;639.99;588.02;626.42;678.95;1;2
509.02;592.97;537.42;474.54;571.25;1;2
561.45;633.47;580.72;605;620.74;1;2
464.82;531.16;467.11;437.19;475.29;2;1
551.62;610;568.58;553.26;633.33;1;2
575.39;629.38;567.24;615.85;635.00;1;2
508.89;589.29;550.58;510.1;586.02;2;1
461.72;533.97;497.98;452.28;507.78;2;1
443.47;556.19;485.95;447.66;505.88;2;1
517.76;558.24;533.45;543.68;614.55;1;2
527.75;567.49;506.9;576.08;485.45;1;2
469.65;554.94;510.57;499.36;551.34;2;1
477.7;556.77;501.46;503.24;543.56;2;1
464.26;542.18;490.68;455.51;508.82;2;1
545.45;622.42;596.3;639.45;750.91;1;2
486.26;559.36;507.22;491.13;564.05;2;2
559.65;643.93;583.9;630.3;710.77;1;2
504.75;598.28;546.27;517.73;588.33;1;2
586.33;643.7;587.31;585.73;652.86;1;2
580.74;626.35;582.88;590.14;698.60;1;2
519.94;610.91;564.45;546.4;628.21;2;1
595.3;647.33;594.86;616.44;751.11;1;2
475.12;555.81;511.02;474.03;552.34;2;1
472.54;546.36;487.44;437.66;542.67;2;1
479.95;532.94;491.95;459.86;504.26;2;1
477.94;559.52;508.63;445.02;544.71;2;1
484.09;557.92;520.3;489.23;571.29;2;1
515.14;591.41;548.3;521.47;577.78;1;2
557.21;617.16;576.79;580.37;686.39;1;2
510.77;587.3;529.92;466.98;563.08;1;2
583.75;628.72;592.27;672.66;641.82;1;2
542.21;621.18;573.87;604.43;674.00;1;2
527.69;586.22;545.75;538.26;613.20;1;2
